Time_s   F0_Hz
9.564333   548.354630
9.574333   533.196122
9.584333   534.353047
9.594333   537.660370
9.604333   540.453783
9.614333   537.033341
9.624333   530.544813
9.634333   535.707044
9.644333   534.707293
9.654333   532.367747
9.664333   533.999520
9.674333   534.134872
9.684333   532.978253
9.694333   533.362065
9.704333   533.647706
9.714333   533.459300
9.724333   532.904357
9.734333   534.130050
9.744333   532.550265
9.754333   530.523653
9.764333   532.122162
9.774333   499.019997
9.784333   469.937750
9.794333   472.768322
9.804333   476.581246
9.814333   479.410606
9.824333   478.517314
9.834333   477.756875
9.844333   477.609633
9.854333   476.066565
9.864333   476.044960
9.874333   476.766605
9.884333   476.456701
9.894333   476.141274
9.904333   478.262807
9.914333   477.468278
9.924333   --undefined--
9.934333   --undefined--
9.944333   --undefined--
9.954333   --undefined--
9.964333   --undefined--
9.974333   --undefined--
9.984333   --undefined--
9.994333   --undefined--
10.004333   --undefined--
10.014333   --undefined--
10.024333   --undefined--
10.034333   --undefined--
10.044333   --undefined--
10.054333   272.555069
10.064333   268.622723
10.074333   266.392019
10.084333   266.799394
10.094333   266.661810
10.104333   266.199296
10.114333   264.167768
10.124333   263.323809
10.134333   263.077231
10.144333   260.922525
10.154333   261.330714
10.164333   262.484198
10.174333   262.874445
10.184333   262.676550
10.194333   262.335378
10.204333   262.884263
10.214333   264.277694
10.224333   265.623861
10.234333   265.347087
10.244333   263.713901
10.254333   263.305603
10.264333   264.075826
10.274333   264.094359
10.284333   263.685911
10.294333   263.287011
10.304333   --undefined--
10.314333   --undefined--
10.324333   --undefined--
10.334333   --undefined--
10.344333   --undefined--
10.354333   --undefined--
10.364333   --undefined--
10.374333   --undefined--
10.384333   --undefined--
10.394333   --undefined--
10.404333   --undefined--
10.414333   --undefined--
10.424333   --undefined--
10.434333   --undefined--
10.444333   --undefined--
10.454333   --undefined--
10.464333   --undefined--
10.474333   --undefined--
10.484333   --undefined--
10.494333   --undefined--
10.504333   --undefined--
10.514333   --undefined--
10.524333   --undefined--
10.534333   --undefined--
10.544333   --undefined--
10.554333   --undefined--
10.564333   --undefined--
10.574333   --undefined--
10.584333   --undefined--
10.594333   --undefined--
10.604333   --undefined--
10.614333   --undefined--
10.624333   --undefined--
10.634333   --undefined--
10.644333   --undefined--
10.654333   --undefined--
10.664333   --undefined--
10.674333   --undefined--
10.684333   --undefined--
10.694333   --undefined--
10.704333   --undefined--
10.714333   --undefined--
10.724333   --undefined--
10.734333   --undefined--
10.744333   --undefined--
10.754333   --undefined--
10.764333   --undefined--
10.774333   --undefined--
10.784333   --undefined--
10.794333   --undefined--
10.804333   --undefined--
10.814333   --undefined--
10.824333   --undefined--
10.834333   --undefined--
10.844333   --undefined--
10.854333   --undefined--
10.864333   --undefined--
10.874333   --undefined--
10.884333   --undefined--
10.894333   --undefined--
10.904333   --undefined--
10.914333   552.592719
10.924333   534.626188
10.934333   532.095306
10.944333   536.201576
10.954333   537.951634
10.964333   537.180213
10.974333   529.301988
10.984333   530.465306
10.994333   --undefined--
11.004333   --undefined--
11.014333   --undefined--
11.024333   --undefined--
11.034333   --undefined--
11.044333   --undefined--
11.054333   --undefined--
11.064333   --undefined--
11.074333   --undefined--
11.084333   --undefined--
11.094333   --undefined--
11.104333   --undefined--
11.114333   --undefined--
11.124333   --undefined--
11.134333   --undefined--
11.144333   480.933275
11.154333   471.183311
11.164333   477.309694
11.174333   478.499234
11.184333   479.765007
11.194333   478.476376
11.204333   478.242095
11.214333   477.859159
11.224333   476.533381
11.234333   478.194487
11.244333   476.738805
11.254333   477.274675
11.264333   478.240827
11.274333   482.156416
11.284333   --undefined--
11.294333   --undefined--
11.304333   --undefined--
11.314333   --undefined--
11.324333   --undefined--
11.334333   --undefined--
11.344333   --undefined--
11.354333   --undefined--
11.364333   --undefined--
11.374333   --undefined--
11.384333   --undefined--
11.394333   --undefined--
11.404333   --undefined--
11.414333   --undefined--
11.424333   --undefined--
11.434333   --undefined--
11.444333   --undefined--
11.454333   271.402319
11.464333   265.325428
11.474333   266.990097
11.484333   268.245459
11.494333   268.801071
11.504333   266.478826
11.514333   264.036274
11.524333   264.676264
11.534333   264.243077
11.544333   264.048371
11.554333   263.833866
11.564333   263.662483
11.574333   264.104870
11.584333   264.111013
11.594333   264.275516
11.604333   264.637967
11.614333   264.997815
11.624333   265.325661
11.634333   265.158156
11.644333   264.316308
11.654333   264.729367
11.664333   264.875555
11.674333   264.931253
11.684333   264.130306
11.694333   --undefined--
11.704333   --undefined--
11.714333   --undefined--
11.724333   --undefined--
11.734333   --undefined--
11.744333   --undefined--
11.754333   --undefined--
11.764333   --undefined--
11.774333   --undefined--
11.784333   --undefined--
11.794333   --undefined--
11.804333   --undefined--
11.814333   --undefined--
11.824333   --undefined--
11.834333   --undefined--
11.844333   --undefined--
11.854333   --undefined--
11.864333   --undefined--
11.874333   --undefined--
11.884333   --undefined--
11.894333   --undefined--
11.904333   --undefined--
11.914333   --undefined--
11.924333   --undefined--
11.934333   --undefined--
11.944333   --undefined--
11.954333   --undefined--
11.964333   --undefined--
11.974333   --undefined--
11.984333   --undefined--
11.994333   --undefined--
12.004333   --undefined--
12.014333   --undefined--
12.024333   --undefined--
12.034333   --undefined--
12.044333   --undefined--
12.054333   --undefined--
12.064333   --undefined--
12.074333   --undefined--
12.084333   --undefined--
12.094333   --undefined--
12.104333   --undefined--
12.114333   --undefined--
12.124333   --undefined--
12.134333   --undefined--
12.144333   --undefined--
12.154333   --undefined--
12.164333   --undefined--
12.174333   --undefined--
12.184333   --undefined--
12.194333   --undefined--
12.204333   --undefined--
12.214333   --undefined--
12.224333   --undefined--
12.234333   --undefined--
12.244333   --undefined--
12.254333   --undefined--
12.264333   --undefined--
12.274333   --undefined--
12.284333   --undefined--
12.294333   --undefined--
12.304333   --undefined--
12.314333   --undefined--
12.324333   --undefined--
12.334333   --undefined--
12.344333   --undefined--
12.354333   --undefined--
12.364333   --undefined--
12.374333   --undefined--
12.384333   --undefined--
12.394333   --undefined--
12.404333   --undefined--
12.414333   --undefined--
12.424333   --undefined--
12.434333   --undefined--
12.444333   --undefined--
12.454333   --undefined--
12.464333   --undefined--
12.474333   --undefined--
12.484333   --undefined--
12.494333   --undefined--
12.504333   --undefined--
12.514333   --undefined--
12.524333   --undefined--
12.534333   --undefined--
12.544333   --undefined--
12.554333   --undefined--
12.564333   --undefined--
12.574333   --undefined--
12.584333   --undefined--
12.594333   --undefined--
12.604333   --undefined--
12.614333   --undefined--
12.624333   --undefined--
12.634333   --undefined--
12.644333   --undefined--
12.654333   --undefined--
12.664333   --undefined--
12.674333   --undefined--
12.684333   --undefined--
12.694333   --undefined--
12.704333   --undefined--
12.714333   --undefined--
12.724333   --undefined--
12.734333   --undefined--
12.744333   --undefined--
12.754333   --undefined--
12.764333   --undefined--
12.774333   --undefined--
12.784333   --undefined--
12.794333   --undefined--
12.804333   --undefined--
12.814333   --undefined--
12.824333   --undefined--
12.834333   --undefined--
12.844333   --undefined--
12.854333   --undefined--
12.864333   --undefined--
12.874333   --undefined--
12.884333   --undefined--
12.894333   --undefined--
12.904333   --undefined--
12.914333   --undefined--
12.924333   --undefined--
12.934333   --undefined--
12.944333   --undefined--
12.954333   --undefined--
12.964333   --undefined--
12.974333   --undefined--
12.984333   --undefined--
12.994333   --undefined--
13.004333   --undefined--
13.014333   --undefined--
