Time_s   F0_Hz
20.107312   440.219595
20.117312   438.227052
20.127312   439.299927
20.137312   439.106964
20.147312   438.783066
20.157312   440.157461
20.167312   439.183342
20.177312   438.262844
20.187312   438.825614
20.197312   439.851166
20.207312   439.493627
20.217312   438.971352
20.227312   440.010091
20.237312   441.080437
20.247312   439.391604
20.257312   438.501833
20.267312   439.733290
20.277312   440.727550
20.287312   442.014017
20.297312   443.982812
20.307312   442.862622
20.317312   439.843710
20.327312   440.936286
20.337312   484.503334
20.347312   --undefined--
20.357312   --undefined--
20.367312   268.010058
20.377312   265.288231
20.387312   264.952022
20.397312   264.928899
20.407312   264.420689
20.417312   261.708577
20.427312   262.426904
20.437312   263.016761
20.447312   263.191961
20.457312   263.681921
20.467312   262.408062
20.477312   260.378070
20.487312   259.684317
20.497312   258.611199
20.507312   256.337298
20.517312   257.631659
20.527312   261.475772
20.537312   263.875796
20.547312   --undefined--
20.557312   --undefined--
20.567312   --undefined--
20.577312   --undefined--
20.587312   --undefined--
20.597312   --undefined--
20.607312   --undefined--
20.617312   --undefined--
20.627312   --undefined--
20.637312   --undefined--
20.647312   --undefined--
20.657312   --undefined--
20.667312   --undefined--
20.677312   --undefined--
20.687312   --undefined--
20.697312   --undefined--
20.707312   --undefined--
20.717312   --undefined--
20.727312   268.814654
20.737312   266.923355
20.747312   266.232285
20.757312   264.454457
20.767312   263.277647
20.777312   262.256099
20.787312   260.974256
20.797312   260.693422
20.807312   261.751128
20.817312   261.989974
20.827312   261.786060
20.837312   260.805273
20.847312   261.988638
20.857312   263.670918
20.867312   261.188221
20.877312   260.625027
20.887312   260.816945
20.897312   261.134317
20.907312   260.811587
20.917312   258.620458
20.927312   257.439581
20.937312   259.727171
20.947312   261.940000
20.957312   261.683712
20.967312   263.879332
20.977312   261.922800
20.987312   264.557859
20.997312   263.788611
21.007312   263.521176
21.017312   262.850061
21.027312   --undefined--
21.037312   --undefined--
21.047312   --undefined--
21.057312   --undefined--
21.067312   --undefined--
21.077312   441.022295
21.087312   441.482690
21.097312   440.163890
21.107312   438.753066
21.117312   439.025593
21.127312   221.871298
21.137312   222.002773
21.147312   221.914383
21.157312   222.660119
21.167312   223.302714
21.177312   224.461746
21.187312   224.542160
21.197312   223.764957
21.207312   222.802140
21.217312   222.887645
21.227312   224.092297
21.237312   224.787650
21.247312   224.248919
21.257312   223.779761
21.267312   223.584347
21.277312   223.539787
21.287312   224.807290
21.297312   225.430779
21.307312   224.617488
21.317312   224.977842
21.327312   225.537764
21.337312   225.754165
21.347312   226.789207
